"Item Label","URI","Citation URI","Project","Project URI","Context","Context [2]","Context [3]","Context [4]","Context [5]","Context [6]","Early BCE/CE","Late BCE/CE","Context [7]","Context [8]","Context [9]","Context URI","Latitude (WGS 84)","Longitude (WGS 84)","Item Category","icon","Thumbnail","Published Date","Updated Date"
"Color Photo 020367","http://opencontext.org/media/90bef1de-c479-4749-acff-d1c20225ea98","https://n2t.net/ark:/28722/k2k93g384","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","","","East Chapel","","","https://opencontext.org/subjects/c47c26c5-c9c7-402d-be8d-588bb0f3ac53","29.975266248301207","31.13786131886295","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Color-Photos/020367.jpg","2017-12-23T00:33:58Z","2025-04-02T10:58:31Z"
"Color Photo 020913","http://opencontext.org/media/1c64781a-3e93-41d6-bf63-9001660054f8","https://n2t.net/ark:/28722/k25b0cz73","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","","","","","","https://opencontext.org/subjects/5714b49e-a383-4738-9235-29841bfaaba0","29.97526657483614","31.137937830616877","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Color-Photos/020913.jpg","2017-12-23T00:38:57Z","2025-04-02T11:01:31Z"
"Color Photo 020182","http://opencontext.org/media/7806380a-7d2d-4343-9cb0-3362789f77e3","https://n2t.net/ark:/28722/k2gf12s8t","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","","","","","","https://opencontext.org/subjects/5714b49e-a383-4738-9235-29841bfaaba0","29.97526657483614","31.137937830616877","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Color-Photos/020182.jpg","2017-12-23T00:32:07Z","2025-04-02T10:57:28Z"
"Color Photo 020960","http://opencontext.org/media/446a347c-7f94-4879-a08c-6e8ddb1423b6","https://n2t.net/ark:/28722/k2377ms0c","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northwest","","","","","","https://opencontext.org/subjects/39e6505d-5312-485b-bed4-44f9609e480d","29.975380310025677","31.137304256746678","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Color-Photos/020960.jpg","2017-12-23T00:39:22Z","2025-04-02T11:01:45Z"
"Color Photo 022496","http://opencontext.org/media/0024e9a9-b0b4-41f2-aabd-b2b3236ee151","https://n2t.net/ark:/28722/k2bv7rt2t","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","","","","","","","https://opencontext.org/subjects/1a934b66-8bd6-476e-94c1-fdb51c456aa9","29.975190517527544","31.13832000374021","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Color-Photos/022496.jpg","2017-12-23T00:53:43Z","2025-04-02T11:09:06Z"
"Color Photo 020201","http://opencontext.org/media/b17d3159-18dd-4c7c-aa67-5b284c0f6aa6","https://n2t.net/ark:/28722/k2183k01b","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","","","","","","https://opencontext.org/subjects/5714b49e-a383-4738-9235-29841bfaaba0","29.97526657483614","31.137937830616877","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Color-Photos/020201.jpg","2017-12-23T00:32:17Z","2025-04-02T10:57:33Z"
"Color Photo 021441","http://opencontext.org/media/ae086ab0-7451-4fe2-b48e-b1ef81af1a78","https://n2t.net/ark:/28722/k2z03d61k","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northwest","","","","","","https://opencontext.org/subjects/39e6505d-5312-485b-bed4-44f9609e480d","29.975380310025677","31.137304256746678","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Color-Photos/021441.jpg","2017-12-23T00:44:09Z","2025-04-02T11:04:23Z"
"Color Photo 023037","http://opencontext.org/media/e0c6633e-5fca-4c09-98d2-fac301d38b1e","https://n2t.net/ark:/28722/k29313t0t","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northwest","","","","","","https://opencontext.org/subjects/39e6505d-5312-485b-bed4-44f9609e480d","29.975380310025677","31.137304256746678","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Color-Photos/023037.jpg","2017-12-23T00:58:49Z","2025-04-02T11:11:37Z"
"Color Photo 021903","http://opencontext.org/media/d252524f-c574-48b8-b90e-935e95a2ef19","https://n2t.net/ark:/28722/k2sj1rp0q","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","","","","","","https://opencontext.org/subjects/5714b49e-a383-4738-9235-29841bfaaba0","29.97526657483614","31.137937830616877","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Color-Photos/021903.jpg","2017-12-23T00:48:47Z","2025-04-02T11:06:32Z"
"Color Photo 021445","http://opencontext.org/media/0837a1b1-45ef-4969-9dec-4c7a89f8e271","https://n2t.net/ark:/28722/k2f197c1q","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northwest","","","","","","https://opencontext.org/subjects/39e6505d-5312-485b-bed4-44f9609e480d","29.975380310025677","31.137304256746678","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Color-Photos/021445.jpg","2017-12-23T00:44:11Z","2025-04-02T11:04:24Z"
"Color Photo 022714","http://opencontext.org/media/15031c18-ac37-45de-a597-d984d552232b","https://n2t.net/ark:/28722/k2z60t07p","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","","","","","","","https://opencontext.org/subjects/1a934b66-8bd6-476e-94c1-fdb51c456aa9","29.975190517527544","31.13832000374021","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Color-Photos/022714.jpg","2017-12-23T00:55:51Z","2025-04-02T11:10:07Z"
"Color Photo 021849","http://opencontext.org/media/b119e2ee-1872-4ead-9658-d1b6c90e83cc","https://n2t.net/ark:/28722/k2k93g42p","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northeast","","","","","","https://opencontext.org/subjects/43103a22-ce5d-4d38-8c0a-7724000e2bb8","29.975383029433967","31.13792855839629","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Color-Photos/021849.jpg","2017-12-23T00:48:18Z","2025-04-02T11:06:17Z"
"Color Photo 020942","http://opencontext.org/media/5ca2ce73-3e4c-40df-b237-4c841781f49c","https://n2t.net/ark:/28722/k2dn4ds8j","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx North","","","","","","https://opencontext.org/subjects/d3bd4bc7-ff1d-4713-821d-aa02cbb290ff","29.975374215658384","31.137593769978867","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Color-Photos/020942.jpg","2017-12-23T00:39:13Z","2025-04-02T11:01:41Z"
"Color Photo 020590","http://opencontext.org/media/83c87f63-aa2e-45a7-a879-3182df46e8c8","https://n2t.net/ark:/28722/k2wh2vb6b","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","","","","","","https://opencontext.org/subjects/5714b49e-a383-4738-9235-29841bfaaba0","29.97526657483614","31.137937830616877","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Color-Photos/020590.jpg","2017-12-23T00:35:59Z","2025-04-02T10:59:37Z"
"Color Photo 021565","http://opencontext.org/media/33e9fee3-90fb-47d8-9210-b83f780a2ea9","https://n2t.net/ark:/28722/k2xd15v4q","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","","","","","","https://opencontext.org/subjects/5714b49e-a383-4738-9235-29841bfaaba0","29.97526657483614","31.137937830616877","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Color-Photos/021565.jpg","2017-12-23T00:45:21Z","2025-04-02T11:04:59Z"
"Color Photo 004521","http://opencontext.org/media/90e83797-44c6-4e02-8515-73383cbe154c","https://n2t.net/ark:/28722/k21j9p498","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Statue","","","","","","https://opencontext.org/subjects/b4864cbd-1fb8-42e5-9af5-58488ddc7a4b","29.975268482186262","31.13761011274832","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Color-Photos/004521.jpg","2017-12-23T00:29:40Z","2025-04-02T10:56:12Z"
"Color Photo 023036","http://opencontext.org/media/8d548e5d-7849-4cbe-bf3b-3b1cbcde81a0","https://n2t.net/ark:/28722/k2jm2jd9w","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northwest","","","","","","https://opencontext.org/subjects/39e6505d-5312-485b-bed4-44f9609e480d","29.975380310025677","31.137304256746678","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Color-Photos/023036.jpg","2017-12-23T00:58:49Z","2025-04-02T11:11:36Z"
"Color Photo 020592","http://opencontext.org/media/0a499b30-f80b-4474-adff-d3819daf2879","https://n2t.net/ark:/28722/k2n01dq7n","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","","","","","","https://opencontext.org/subjects/5714b49e-a383-4738-9235-29841bfaaba0","29.97526657483614","31.137937830616877","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Color-Photos/020592.jpg","2017-12-23T00:36:00Z","2025-04-02T10:59:37Z"
"Color Photo 022370","http://opencontext.org/media/b33aed6d-0748-4e56-8471-13ee857650fa","https://n2t.net/ark:/28722/k2z03d660","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northwest","","","Sphinx Rump Passage","","","https://opencontext.org/subjects/9d4f5398-154c-47f0-9908-f86ab5cf564d","29.975297207627776","31.137296158609416","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Color-Photos/022370.jpg","2017-12-23T00:52:38Z","2025-04-02T11:08:33Z"
"Color Photo 020653","http://opencontext.org/media/819a6bfc-0a1f-4ef6-b016-14e753b63abe","https://n2t.net/ark:/28722/k2rf61c30","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","","","East Chapel","Feature FEa1","","https://opencontext.org/subjects/edf2b123-4d36-4ff7-8ce8-63593e1e2a72","29.975266248301207","31.13786131886295","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Color-Photos/020653.jpg","2017-12-23T00:36:40Z","2025-04-02T11:00:18Z"
"Color Photo 021405","http://opencontext.org/media/fbfd9700-df1a-4de8-a21d-04c6907c8c39","https://n2t.net/ark:/28722/k2kw5pf96","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx North","","","","","","https://opencontext.org/subjects/d3bd4bc7-ff1d-4713-821d-aa02cbb290ff","29.975374215658384","31.137593769978867","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Color-Photos/021405.jpg","2017-12-23T00:43:49Z","2025-04-02T11:04:11Z"
"Color Photo 022401","http://opencontext.org/media/6de43ed9-a8b4-4e69-8378-ddc5b8e39712","https://n2t.net/ark:/28722/k2571pk96","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx South","","","","","","https://opencontext.org/subjects/7b877302-8848-4b01-8eaa-7e12489dbf2c","29.975156376167206","31.137621924489302","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Color-Photos/022401.jpg","2017-12-23T00:52:55Z","2025-04-02T11:08:42Z"
"Color Photo 023024","http://opencontext.org/media/8d36ce04-e92d-4bae-9c26-6ac366d6169e","https://n2t.net/ark:/28722/k20s02284","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Southeast","","","","","","https://opencontext.org/subjects/548fe116-251f-4bc5-86fd-97804dcc616d","29.97510631209676","31.137930070235992","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Color-Photos/023024.jpg","2017-12-23T00:58:43Z","2025-04-02T11:11:33Z"
"Color Photo 021429","http://opencontext.org/media/98a10c94-430e-49b3-a38c-d4bf0e84265a","https://n2t.net/ark:/28722/k2h13950q","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx North","","","","","","https://opencontext.org/subjects/d3bd4bc7-ff1d-4713-821d-aa02cbb290ff","29.975374215658384","31.137593769978867","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Color-Photos/021429.jpg","2017-12-23T00:44:02Z","2025-04-02T11:04:19Z"
"Color Photo 022349","http://opencontext.org/media/c5719d01-72bd-4f7b-be86-0819e416d2ca","https://n2t.net/ark:/28722/k2rn3f56n","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northwest","","","Sphinx Rump Passage","","","https://opencontext.org/subjects/9d4f5398-154c-47f0-9908-f86ab5cf564d","29.975297207627776","31.137296158609416","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Color-Photos/022349.jpg","2017-12-23T00:52:27Z","2025-04-02T11:08:28Z"
"Color Photo 019948","http://opencontext.org/media/d6a4dbf1-752b-459c-8397-6a3182528bff","https://n2t.net/ark:/28722/k2q52w91w","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Amenhotep II Temple","","","","","","","https://opencontext.org/subjects/d0d04676-6933-4f6a-a6e4-2ddeee2d8291","29.975570022962426","31.138119272840626","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Color-Photos/019948.jpg","2017-12-23T00:29:51Z","2025-04-02T10:56:18Z"
"Color Photo 020388","http://opencontext.org/media/c21e30d1-50fd-463d-8704-1054e408f809","https://n2t.net/ark:/28722/k2vm4ht9d","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","","","East Chapel","","","https://opencontext.org/subjects/c47c26c5-c9c7-402d-be8d-588bb0f3ac53","29.975266248301207","31.13786131886295","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Color-Photos/020388.jpg","2017-12-23T00:34:09Z","2025-04-02T10:58:40Z"
"Color Photo 021894","http://opencontext.org/media/d30a2bd5-c94a-4498-99a2-e2affc3e3b62","https://n2t.net/ark:/28722/k2z89hc4j","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx North","","","","","","https://opencontext.org/subjects/d3bd4bc7-ff1d-4713-821d-aa02cbb290ff","29.975374215658384","31.137593769978867","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Color-Photos/021894.jpg","2017-12-23T00:48:42Z","2025-04-02T11:06:30Z"
"Color Photo 021572","http://opencontext.org/media/c54a0832-a485-49c3-a681-93c36e3a32e3","https://n2t.net/ark:/28722/k2154vm0k","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Head","","","","","","https://opencontext.org/subjects/3815d001-e143-4a87-aa4b-75cd830098f0","29.975270095257734","31.137750465823583","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Color-Photos/021572.jpg","2017-12-23T00:45:24Z","2025-04-02T11:05:01Z"
